G,R,X,Y,GR,UID,WrongR,qw,qb,X_count,Y_count,Y_count_resolve
M,W,-0.09418600996742564,-0.06536994589864603,MW,973,W,-1,-1,-3.054077281277106,-7.671102500527711,-0.6839311942107009
F,B,-2.4830607460070877,-2.669304046234497,FB,974,W,-1,-1,-2.4830607460070877,-2.929355644857065,-2.929355644857065
M,W,0.2485803027265297,0.08284898372140181,MW,975,W,-1,-1,-2.7113109685831507,-7.522883570907663,-0.5357122645906531
M,B,0.6138846181077788,0.4889621306520118,MB,976,B,-1,-1,-2.3460066532019015,-6.878846136941984,0.10832516937502584
M,W,-0.7961974003842198,-0.6683204650855049,MW,977,B,-1,-1,-3.7560886716939,-8.0361287326795,-1.0489574263624908
M,B,-0.14067225095654082,-0.2885322709044087,MB,978,B,-1,-1,-3.100563522266221,-7.656340538498405,-0.6691692321813947
M,W,1.3395035350918365,1.0040111876075275,MW,979,B,-1,-1,-1.6203877362178438,-6.363797079986469,0.6233742263305415
M,W,1.0613703860375858,0.9218711167355809,MW,980,B,-1,-1,-1.8985208852720945,-6.445937150858415,0.5412341554585949
M,W,-0.6199123809708694,-0.4871281121767047,MW,981,B,-1,-1,-3.5798036522805496,-7.854936379770701,-0.8677650734536906
F,W,-3.2114133224632795,-2.8755462783982253,FW,982,W,-1,-1,-3.2114133224632795,-3.1355978770207935,-3.1355978770207935
F,W,-3.1825391425573586,-2.9217681291408564,FW,983,B,-1,-1,-3.1825391425573586,-2.9217681291408564,-2.9217681291408564
M,W,-1.17593656797971,-0.9554454914649684,MW,984,B,-1,-1,-4.135827839289391,-8.323253759058964,-1.3360824527419544
M,W,-0.7959724964955933,-0.7166594550433923,MW,985,B,-1,-1,-3.7558637678052738,-8.084467722637388,-1.0972964163203782
F,W,-2.4342191675948985,-2.3368490611107955,FW,986,B,-1,-1,-2.4342191675948985,-2.3368490611107955,-2.3368490611107955
M,W,0.28679022385000946,0.2509027281257647,MW,987,W,-1,-1,-2.673101047459671,-7.3548298265033,-0.36765852018629025
M,W,0.13142814408144995,0.14336989406392384,MW,988,W,-1,-1,-2.8284631272282303,-7.462362660565141,-0.4751913542481311
F,B,-4.4086439722405615,-3.911566756608668,FB,989,W,-1,-1,-4.4086439722405615,-4.171618355231236,-4.171618355231236
M,W,0.6233281111923731,0.7381408173552282,MW,990,B,-1,-1,-2.3365631601173074,-6.629667450238768,0.35750385607824225
F,W,-2.964858753974525,-2.7201158062891593,FW,991,B,-1,-1,-2.964858753974525,-2.7201158062891593,-2.7201158062891593
F,W,-2.851640354581469,-2.4050174973487035,FW,992,B,-1,-1,-2.851640354581469,-2.4050174973487035,-2.4050174973487035
F,B,-3.429404038287704,-3.345705713434925,FB,993,W,-1,-1,-3.429404038287704,-3.6057573120574933,-3.6057573120574933
M,W,1.0829516501995688,0.7030173573969227,MW,994,W,-1,-1,-1.8769396211101115,-6.902715197232142,0.08445610908486778
M,W,-0.3953353289734107,-0.11119763640904416,MW,995,B,-1,-1,-3.355226600283091,-7.47900590400304,-0.4918345976860301
M,W,0.3507250927942251,0.441775956817403,MW,996,B,-1,-1,-2.6091661785154554,-6.926032310776593,0.061138995540417074
M,W,0.9056749840059052,0.6958401055460905,MW,997,B,-1,-1,-2.0542162873037753,-6.671968162047905,0.3152031442691046
M,W,0.5371860511726467,0.379382034800428,MW,998,B,-1,-1,-2.4227052201370336,-6.988426232793568,-0.0012549264765579493
M,B,-1.2028369101663394,-1.3186790449603958,MB,999,B,-1,-1,-4.1627281814760195,-8.68648731255439,-1.6993160062373818
M,B,0.20775600190754534,-0.013302003129474854,MB,1000,B,-1,-1,-2.752135269402135,-7.381110270723471,-0.3939389644064608
M,W,-0.2399899411555529,-0.013906375970162588,MW,1001,W,-1,-1,-3.1998812124652334,-7.619638930599228,-0.6324676242822176
F,B,-3.3973329520886506,-3.1633356469776563,FB,1002,W,-1,-1,-3.3973329520886506,-3.4233872456002246,-3.4233872456002246
M,W,-1.5993276424314125,-1.4152159367848514,MW,1003,W,-1,-1,-4.559218913741093,-9.020948491413916,-2.0337771850969064
M,W,-1.3186788767010695,-1.0569499192474727,MW,1004,W,-1,-1,-4.27857014801075,-8.662682473876538,-1.6755111675595278
F,B,-4.981639128896617,-4.428097535756813,FB,1005,B,-1,-1,-4.981639128896617,-4.428097535756813,-4.428097535756813
F,W,-1.6743978498068932,-1.5529747015615156,FW,1006,W,-1,-1,-1.6743978498068932,-1.8130263001840836,-1.8130263001840836
M,W,0.3876601715762149,0.18246531280662154,MW,1007,W,-1,-1,-2.5722310997334654,-7.423267241822443,-0.4360959355054334
M,W,-0.7631015302188823,-0.7301548305338258,MW,1008,W,-1,-1,-3.7229928015285627,-8.335887385162891,-1.3487160788458807
M,W,-0.7790241836329408,-0.27527301155516826,MW,1009,W,-1,-1,-3.738915454942621,-7.881005566184233,-0.8938342598672232
F,W,-3.7218300180830406,-3.3456127689726465,FW,1010,W,-1,-1,-3.7218300180830406,-3.6056643675952147,-3.6056643675952147
M,W,1.0657070725496371,0.8796305193852659,MW,1011,B,-1,-1,-1.8941841987600432,-6.48817774820873,0.49899355810828
M,W,-1.748468881115253,-1.4095915974153324,MW,1012,B,-1,-1,-4.708360152424933,-8.777399865009329,-1.7902285586923183
M,W,-0.7920386556292823,-0.5866110416742237,MW,1013,W,-1,-1,-3.7519299269389625,-8.192343596303289,-1.2051722899862787
M,W,-0.6200175989468624,-0.5886918191314426,MW,1014,W,-1,-1,-3.579908870256543,-8.194424373760508,-1.2072530674434976
F,W,-1.6274299994993395,-1.6582990426739743,FW,1015,W,-1,-1,-1.6274299994993395,-1.9183506412965423,-1.9183506412965423
M,W,-0.4265921019126637,-0.1933230970036564,MW,1016,W,-1,-1,-3.386483373222344,-7.799055651632721,-0.8118843453157114
F,W,-4.667666252985142,-3.958301099823266,FW,1017,B,-1,-1,-4.667666252985142,-3.958301099823266,-3.958301099823266
M,B,0.11225303299788447,-0.10631007375520564,MB,1018,W,-1,-1,-2.847638238311796,-7.71204262838427,-0.7248713220672606
F,W,-2.28962863655323,-2.2393045231721787,FW,1019,W,-1,-1,-2.28962863655323,-2.4993561217947464,-2.4993561217947464
M,W,0.41251960559321293,0.3884748330721357,MW,1020,W,-1,-1,-2.5473716657164673,-7.217257721556929,-0.23008641523991924
M,W,-0.927815742727492,-0.7798126286598471,MW,1021,W,-1,-1,-3.887707014037172,-8.385545183288912,-1.398373876971902
M,B,0.6634043831392413,0.21165635879344766,MB,1022,W,-1,-1,-2.2964868881704392,-7.394076195835617,-0.40690488951860726
M,B,-0.5906180268407928,-0.8686714814952707,MB,1023,W,-1,-1,-3.550509298150473,-8.474404036124335,-1.4872327298073258
M,W,0.6535900683426786,0.5765950250090184,MW,1024,B,-1,-1,-2.306301202967002,-6.791213242584978,0.19595806373203245
F,W,-3.009736628431521,-2.6682850076425897,FW,1025,B,-1,-1,-3.009736628431521,-2.6682850076425897,-2.6682850076425897
M,B,0.5326502405634039,0.08666549160072001,MB,1026,B,-1,-1,-2.427241030746276,-7.281142775993276,-0.2939714696762659
F,W,-3.368612852512888,-3.119698325211535,FW,1027,W,-1,-1,-3.368612852512888,-3.379749923834103,-3.379749923834103
M,W,0.6013920899166897,0.3587629836680444,MW,1028,W,-1,-1,-2.3584991813929905,-7.246969570961021,-0.25979826464401057
M,W,0.15502874966052607,0.2976926673688454,MW,1029,B,-1,-1,-2.804862521649154,-7.070115600225151,-0.08294429390814051
M,B,0.62267292610331,0.2760819511116305,MB,1030,W,-1,-1,-2.33721834520637,-7.329650603517434,-0.34247929720042447
M,W,0.7126779519243547,0.4726676699777912,MW,1031,W,-1,-1,-2.2472133193853256,-7.133064884651274,-0.14589357833426375
M,W,-0.9695383942497832,-0.8718165972961701,MW,1032,B,-1,-1,-3.9294296655594634,-8.239624864890166,-1.252453558573156
M,W,0.2685931483447034,0.3756634799244863,MW,1033,W,-1,-1,-2.691298122964977,-7.230069074704579,-0.24289776838756866
M,B,0.4111453973348185,0.16657215017158292,MB,1034,B,-1,-1,-2.5487458739748616,-7.201236117422413,-0.214064811105403
M,W,-1.0758832017483115,-0.8614582971908383,MW,1035,W,-1,-1,-4.035774473057992,-8.467190851819904,-1.4800195455028933
F,B,-3.2491445120426627,-3.161127046659524,FB,1036,W,-1,-1,-3.2491445120426627,-3.421178645282092,-3.421178645282092
F,W,-1.4173101506801322,-1.5422710324316469,FW,1037,B,-1,-1,-1.4173101506801322,-1.5422710324316469,-1.5422710324316469
F,B,-3.3980424476525246,-3.4325643321435266,FB,1038,W,-1,-1,-3.3980424476525246,-3.6926159307660944,-3.6926159307660944
F,B,-3.3820755227318853,-3.3011983056432412,FB,1039,B,-1,-1,-3.3820755227318853,-3.3011983056432412,-3.3011983056432412
M,W,-0.5595941043848444,-0.4325436109889313,MW,1040,B,-1,-1,-3.519485375694525,-7.800351878582927,-0.8131805722659172
M,B,0.5723533291915459,0.5186977534189089,MB,1041,W,-1,-1,-2.3875379421181346,-7.087034801210156,-0.09986349489314605
F,W,-2.272597681902597,-2.2156295074423022,FW,1042,W,-1,-1,-2.272597681902597,-2.4756811060648705,-2.4756811060648705
F,W,-2.821861129683529,-2.418993946570088,FW,1043,W,-1,-1,-2.821861129683529,-2.679045545192656,-2.679045545192656
F,W,-3.305882138176331,-2.950450185337286,FW,1044,B,-1,-1,-3.305882138176331,-2.950450185337286,-2.950450185337286
F,B,-3.648235874002774,-3.3891499830894247,FB,1045,B,-1,-1,-3.648235874002774,-3.3891499830894247,-3.3891499830894247
F,W,-1.3257519961211686,-1.301554581683772,FW,1046,W,-1,-1,-1.3257519961211686,-1.56160618030634,-1.56160618030634
M,W,0.5302316249655264,0.3618923172868115,MW,1047,B,-1,-1,-2.4296596463441538,-7.005915950307185,-0.018744643990174448
M,W,-0.6393979871432058,-0.5096142391819454,MW,1048,B,-1,-1,-3.5992892584528864,-7.877422506775941,-0.8902512004589314
F,W,-2.387261424629935,-2.4905984507946832,FW,1049,W,-1,-1,-2.387261424629935,-2.750650049417251,-2.750650049417251
F,W,-4.7774325826784345,-4.196579005543252,FW,1050,B,-1,-1,-4.7774325826784345,-4.196579005543252,-4.196579005543252
M,W,0.14743547304926166,0.11065333326043356,MW,1051,W,-1,-1,-2.8124557982604186,-7.4950792213686315,-0.5079079150516214
F,W,-3.2943362504246987,-2.9697770392349456,FW,1052,B,-1,-1,-3.2943362504246987,-2.9697770392349456,-2.9697770392349456
M,W,0.5842531205593391,0.3936862077769891,MW,1053,B,-1,-1,-2.3756381507503415,-6.974122059817007,0.013049246500003164
F,W,-2.9451458446017265,-2.5576577256550417,FW,1054,W,-1,-1,-2.9451458446017265,-2.81770932427761,-2.81770932427761
F,B,-2.468372055570521,-2.843475326068111,FB,1055,W,-1,-1,-2.468372055570521,-3.103526924690679,-3.103526924690679
F,B,-3.1040190087819624,-3.0982781229320717,FB,1056,W,-1,-1,-3.1040190087819624,-3.3583297215546395,-3.3583297215546395
M,B,-1.39688549014916,-1.2870851508728387,MB,1057,B,-1,-1,-4.356776761458841,-8.654893418466834,-1.6677221121498247
M,B,0.2515178077718337,-0.14735477025767885,MB,1058,W,-1,-1,-2.7083734635378467,-7.753087324886744,-0.7659160185697338
M,B,-0.023744835334641574,-0.2731079436346637,MB,1059,W,-1,-1,-2.983636106644322,-7.878840498263728,-0.8916691919467186
F,W,-2.196646623638716,-2.115864750531796,FW,1060,W,-1,-1,-2.196646623638716,-2.3759163491543642,-2.3759163491543642
F,W,-1.7165998621533924,-1.518528375688971,FW,1061,W,-1,-1,-1.7165998621533924,-1.778579974311539,-1.778579974311539
M,B,-1.445218196039692,-1.2751474725997227,MB,1062,W,-1,-1,-4.405109467349372,-8.880880027228788,-1.8937087209117776
F,W,-2.6721518113187046,-2.2086690003634266,FW,1063,W,-1,-1,-2.6721518113187046,-2.4687205989859944,-2.4687205989859944
M,W,-0.05948772519992147,0.12501584476853048,MW,1064,B,-1,-1,-3.0193789965096016,-7.242792422825465,-0.2556211165084554
M,W,-0.4178480109889862,-0.2806778655071158,MW,1065,B,-1,-1,-3.3777392822986667,-7.648486133101112,-0.6613148267841018
M,B,-1.081310445163829,-1.2279039320555372,MB,1066,W,-1,-1,-4.041201716473509,-8.833636486684602,-1.8464651803675922
F,W,-4.997881514015469,-4.412845071529189,FW,1067,B,-1,-1,-4.997881514015469,-4.412845071529189,-4.412845071529189
F,W,-0.7106832324220913,-0.9694474689449158,FW,1068,W,-1,-1,-0.7106832324220913,-1.2294990675674837,-1.2294990675674837
M,B,-0.5132618763740948,-0.6226777607415134,MB,1069,W,-1,-1,-3.4731531476837754,-8.228410315370578,-1.2412390090535683
M,W,0.3898036854303472,0.3778810717629614,MW,1070,B,-1,-1,-2.570087585879333,-6.989927195831035,-0.0027558895140245565
F,W,-3.3734803075585766,-3.142676091558761,FW,1071,W,-1,-1,-3.3734803075585766,-3.4027276901813286,-3.4027276901813286
M,W,-1.5172936617976052,-1.2055603423574963,MW,1072,W,-1,-1,-4.477184933107285,-8.811292896986561,-1.8241215906695514
M,B,0.09952090034146684,-0.03500309022017044,MB,1073,B,-1,-1,-2.8603703709682136,-7.4028113578141665,-0.4156400514971564
M,B,0.25124069790319203,0.037489271516371485,MB,1074,B,-1,-1,-2.708650573406488,-7.330318996077624,-0.34314768976061444
M,W,-0.7919009028233419,-0.4984664075884233,MW,1075,W,-1,-1,-3.7517921741330222,-8.104198962217488,-1.1170276559004781
M,W,-0.5472846606470733,-0.44231535279479933,MW,1076,B,-1,-1,-3.5071759319567537,-7.810123620388795,-0.8229523140717853
F,W,-2.257393500989712,-2.0667728360381665,FW,1077,W,-1,-1,-2.257393500989712,-2.3268244346607343,-2.3268244346607343
M,B,-1.0113524637523517,-1.0586881758033528,MB,1078,B,-1,-1,-3.971243735062032,-8.42649644339735,-1.4393251370803388
M,B,-1.6065362410299129,-1.4326114970939092,MB,1079,W,-1,-1,-4.566427512339593,-9.038344051722975,-2.0511727454059643
F,B,-3.114669194155937,-3.1633178815101064,FB,1080,W,-1,-1,-3.114669194155937,-3.423369480132674,-3.423369480132674
M,W,-0.3234678859699772,-0.1227727906470698,MW,1081,W,-1,-1,-3.2833591572796577,-7.728505345276135,-0.7413340389591248
F,W,-4.148980002261084,-3.729893454183718,FW,1082,W,-1,-1,-4.148980002261084,-3.989945052806286,-3.989945052806286
M,B,-0.12235394049388175,-0.34233861083773576,MB,1083,W,-1,-1,-3.082245211803562,-7.948071165466801,-0.9608998591497907
M,W,-1.0809290096063096,-0.7856768037571118,MW,1084,W,-1,-1,-4.04082028091599,-8.391409358386177,-1.4042380520691666
M,W,-0.35611748724247433,-0.34331250017229425,MW,1085,B,-1,-1,-3.3160087585521545,-7.71112076776629,-0.7239494614492802
M,B,0.4097433707742581,0.17717623710113894,MB,1086,W,-1,-1,-2.550147900535422,-7.428556317527926,-0.441385011210916
M,W,-0.38734925651637736,-0.2441629296237562,MW,1087,W,-1,-1,-3.3472405278260577,-7.849895484252821,-0.8627241779358111
M,W,0.6267941584041987,0.5697241484096021,MW,1088,B,-1,-1,-2.333097112905482,-6.798084119184394,0.18908718713261613
F,W,-3.4222036657951835,-3.2665753897273793,FW,1089,W,-1,-1,-3.4222036657951835,-3.526626988349947,-3.526626988349947
M,B,0.5429502276630448,0.09225963866977276,MB,1090,W,-1,-1,-2.4169410436466356,-7.513472915959293,-0.5263016096422822
M,B,-0.7819600658159838,-0.9074021535860984,MB,1091,W,-1,-1,-3.741851337125664,-8.513134708215164,-1.5259634018981534
M,B,-1.074052761048381,-1.1269526070761455,MB,1092,W,-1,-1,-4.033944032358061,-8.732685161705211,-1.7455138553882006
F,W,-3.5204770502824188,-3.238766818887279,FW,1093,W,-1,-1,-3.5204770502824188,-3.498818417509847,-3.498818417509847
F,W,-4.967459348537488,-4.3343114066716915,FW,1094,B,-1,-1,-4.967459348537488,-4.3343114066716915,-4.3343114066716915
M,W,-0.14615378705423798,-0.1533759648168091,MW,1095,B,-1,-1,-3.106045058363918,-7.521184232410805,-0.534012926093795
F,W,-1.8603987830232516,-1.6800723614472064,FW,1096,B,-1,-1,-1.8603987830232516,-1.6800723614472064,-1.6800723614472064
F,W,-4.647562366135129,-4.107162730007769,FW,1097,B,-1,-1,-4.647562366135129,-4.107162730007769,-4.107162730007769
M,B,-0.32799216555297256,-0.7593387324001488,MB,1098,B,-1,-1,-3.287883436862653,-8.127146999994144,-1.1399756936771348
M,W,0.4754180635862282,0.4639599903869295,MW,1099,W,-1,-1,-2.484473207723452,-7.141772564242135,-0.15460125792512547
M,W,-0.5000815003555479,-0.5089516197917643,MW,1100,W,-1,-1,-3.459972771665228,-8.11468417442083,-1.1275128681038193
M,W,1.4409837586538534,1.0452564107430178,MW,1101,B,-1,-1,-1.518907512655827,-6.322551856850978,0.6646194494660318
M,W,-0.5167994359490886,-0.5201639968522509,MW,1102,W,-1,-1,-3.476690707258769,-8.125896551481315,-1.1387252451643057
M,B,-0.3012093436616989,-0.3975537325319123,MB,1103,W,-1,-1,-3.261100614971379,-8.003286287160977,-1.0161149808439673
F,W,-2.663660213813173,-2.1827505353752903,FW,1104,B,-1,-1,-2.663660213813173,-2.1827505353752903,-2.1827505353752903
M,B,0.6385642724214464,0.3082871129024523,MB,1105,B,-1,-1,-2.321326998888234,-7.059521154691543,-0.07234984837453362
M,W,-0.11864137339766186,-0.07045813659931884,MW,1106,B,-1,-1,-3.0785326447073422,-7.438266404193315,-0.45109509787630475
M,B,-1.7617130269136012,-1.6702288346625624,MB,1107,W,-1,-1,-4.721604298223282,-9.275961389291627,-2.2887900829746175
M,W,0.2604355772599809,0.08435230465920035,MW,1108,B,-1,-1,-2.6994556940496994,-7.283455962934796,-0.2962846566177856
M,W,0.15831826021700546,0.08708372044972851,MW,1109,W,-1,-1,-2.8015730110926746,-7.518648834179336,-0.5314775278623265
F,W,-5.073472008885607,-4.577327612557117,FW,1110,W,-1,-1,-5.073472008885607,-4.837379211179686,-4.837379211179686
M,W,0.6360192285776989,0.41849711461539213,MW,1111,B,-1,-1,-2.3238720427319812,-6.949311152978604,0.0378601533384062
M,W,0.2055190958381142,0.2725772207635721,MW,1112,B,-1,-1,-2.754372175471566,-7.095231046830424,-0.10805974051341383
M,W,1.4705199325928515,1.2575749887552954,MW,1113,B,-1,-1,-1.4893713387168288,-6.110233278838701,0.8769380274783094
M,B,-1.1530397661385259,-1.208421583154283,MB,1114,B,-1,-1,-4.112931037448206,-8.576229850748279,-1.589058544431269
M,W,0.34237762485470313,0.2671103595523951,MW,1115,W,-1,-1,-2.6175136464549773,-7.3386221950766695,-0.35145088875965985
M,W,-0.2230147851130637,-0.3309297446276507,MW,1116,B,-1,-1,-3.182906056422744,-7.698738012221646,-0.7115667059046367
M,W,0.044025360625206594,0.06975592374490919,MW,1117,B,-1,-1,-2.9158659106844738,-7.298052343849086,-0.31088103753207674
M,W,0.9370371933160471,0.6310790117098566,MW,1118,B,-1,-1,-2.0228540779936335,-6.736729255884139,0.25044205043287066
M,W,0.1377303055234603,-0.005368574728338557,MW,1119,W,-1,-1,-2.82216096578622,-7.611101129357404,-0.6239298230403935
F,W,-2.8092118730289353,-2.341885257310984,FW,1120,W,-1,-1,-2.8092118730289353,-2.601936855933552,-2.601936855933552
M,B,0.15676963830315993,-0.05643621232811528,MB,1121,B,-1,-1,-2.8031216330065205,-7.424244479922111,-0.43707317360510123
M,W,0.3554740559307086,0.3397964684530723,MW,1122,W,-1,-1,-2.6044172153789718,-7.2659360861759925,-0.2787647798589826
M,B,0.0005635909365907459,-0.29339854946111743,MB,1123,W,-1,-1,-2.9593276803730895,-7.899131104090182,-0.9119597977731724
F,B,-3.0886007347559445,-2.710274509303394,FB,1124,W,-1,-1,-3.0886007347559445,-2.9703261079259624,-2.9703261079259624
F,B,-3.384927252114029,-3.247523587853402,FB,1125,B,-1,-1,-3.384927252114029,-3.247523587853402,-3.247523587853402
M,W,0.1245398492177926,0.09136248075080604,MW,1126,B,-1,-1,-2.835351422091888,-7.2764457868431895,-0.2892744805261799
M,W,-0.1975725687156518,-0.16118833940815253,MW,1127,B,-1,-1,-3.1574638400253323,-7.528996607002148,-0.5418253006851385
M,W,0.13129400095157745,0.05505638744409865,MW,1128,B,-1,-1,-2.828597270358103,-7.312751880149897,-0.3255805738328873
F,W,-1.4552305186479868,-1.5076159081584442,FW,1129,B,-1,-1,-1.4552305186479868,-1.5076159081584442,-1.5076159081584442
F,B,-2.386053508015773,-2.563296506610858,FB,1130,W,-1,-1,-2.386053508015773,-2.8233481052334257,-2.8233481052334257
M,B,0.7254176487486061,0.26230968761810713,MB,1131,W,-1,-1,-2.234473622561074,-7.343422867010958,-0.3562515606939478
F,B,-0.8146817756845164,-1.1164490553953996,FB,1132,W,-1,-1,-0.8146817756845164,-1.3765006540179676,-1.3765006540179676
M,W,-0.10579973013119977,-0.07033071152286377,MW,1133,W,-1,-1,-3.06569100144088,-7.676063266151929,-0.6888919598349187
M,B,-1.1773491988393898,-1.176307867471929,MB,1134,W,-1,-1,-4.13724047014907,-8.782040422100994,-1.794869115783984
M,W,0.7171761565096847,0.4819439648612885,MW,1135,B,-1,-1,-2.2427151147999957,-6.885864302732707,0.10130700358430256
F,B,-3.094315183417711,-3.1729218437727944,FB,1136,W,-1,-1,-3.094315183417711,-3.4329734423953626,-3.4329734423953626
F,W,-3.9765254914923136,-3.4881800460399206,FW,1137,W,-1,-1,-3.9765254914923136,-3.7482316446624884,-3.7482316446624884
M,B,-1.4208473247044295,-1.5362221718473648,MB,1138,W,-1,-1,-4.38073859601411,-9.14195472647643,-2.15478342015942
M,B,-0.08807786188050579,-0.4967231652517046,MB,1139,B,-1,-1,-3.047969133190186,-7.8645314328457,-0.8773601265286906
F,B,-3.8360435293884234,-3.6474856591543743,FB,1140,W,-1,-1,-3.8360435293884234,-3.9075372577769425,-3.9075372577769425
F,B,-4.755076569911398,-4.5559210674892805,FB,1141,B,-1,-1,-4.755076569911398,-4.5559210674892805,-4.5559210674892805
M,W,-0.18176318085101711,-0.19834523878480065,MW,1142,W,-1,-1,-3.1416544521606973,-7.804077793413866,-0.8169064870968556
M,W,0.7085701877554558,0.3931166073562736,MW,1143,B,-1,-1,-2.2513210835542248,-6.974691660237722,0.012479646079287643
F,W,-4.102544962567739,-3.4974029886410616,FW,1144,B,-1,-1,-4.102544962567739,-3.4974029886410616,-3.4974029886410616
M,W,0.7401342823097241,0.6433997513136765,MW,1145,W,-1,-1,-2.219756988999956,-6.962332803315388,0.024838503001621604
M,W,-0.3022457687368703,-0.29135387091375464,MW,1146,B,-1,-1,-3.2621370400465506,-7.65916213850775,-0.6719908321907406
M,B,0.2326099694010559,-0.026677301360349983,MB,1147,B,-1,-1,-2.7272813019086244,-7.394485568954346,-0.4073142626373359
M,B,0.09391917533545092,-0.306796708775927,MB,1148,W,-1,-1,-2.865972095974229,-7.912529263404992,-0.925357957087982
M,W,0.7044723615227351,0.580753807037526,MW,1149,W,-1,-1,-2.255418909786945,-7.024978747591539,-0.03780744127452895
M,B,-0.006453157567727829,-0.2568712307115545,MB,1150,B,-1,-1,-2.966344428877408,-7.62467949830555,-0.6375081919885404
F,B,-2.4036851969870408,-2.5179798348953684,FB,1151,B,-1,-1,-2.4036851969870408,-2.5179798348953684,-2.5179798348953684
M,W,0.668503867222535,0.5510627301008041,MW,1152,B,-1,-1,-2.2913874040871454,-6.816745537493192,0.17042576882381816
M,W,0.7983868643106659,0.6336379629088581,MW,1153,B,-1,-1,-2.1615044069990144,-6.734170304685138,0.25300100163187217
M,W,1.031809758444863,0.7340320043976176,MW,1154,B,-1,-1,-1.9280815128648174,-6.633776263196379,0.3533950431206317
F,W,-2.9196693208549886,-2.7470655164686644,FW,1155,B,-1,-1,-2.9196693208549886,-2.7470655164686644,-2.7470655164686644
F,B,-3.346509854601876,-3.1361869931181285,FB,1156,B,-1,-1,-3.346509854601876,-3.1361869931181285,-3.1361869931181285
M,W,0.6677008282715607,0.39954764364015816,MW,1157,W,-1,-1,-2.2921904430381197,-7.206184910988907,-0.2190136046718968
F,B,-3.5388075220523305,-3.478794742471786,FB,1158,B,-1,-1,-3.5388075220523305,-3.478794742471786,-3.478794742471786
M,W,0.1536322892613124,0.17834290467509042,MW,1159,W,-1,-1,-2.806258982048368,-7.427389649953975,-0.44021834363696455
F,B,-2.6280829441540097,-2.881714058336056,FB,1160,W,-1,-1,-2.6280829441540097,-3.141765656958624,-3.141765656958624
M,W,1.159294527976007,0.8475558376335162,MW,1161,W,-1,-1,-1.8005967433336734,-6.758176716995549,0.22899458932146122
M,B,-0.1435880663502842,-0.06771124753578417,MB,1162,B,-1,-1,-3.1034793376599645,-7.43551951512978,-0.4483482088127701
M,W,1.3036011736069375,1.082656091207187,MW,1163,W,-1,-1,-1.6562900977027428,-6.523076463421878,0.46409484289513203
M,W,1.3994680587671673,1.0979656689067232,MW,1164,B,-1,-1,-1.560423212542513,-6.269842598687273,0.7173287076297372
M,W,-1.002795517705605,-0.8532226663219695,MW,1165,W,-1,-1,-3.9626867890152853,-8.458955220951035,-1.4717839146340244
M,B,-0.7652376571320234,-1.0024357720473922,MB,1166,W,-1,-1,-3.7251289284417037,-8.608168326676457,-1.620997020359447
F,B,-2.6591781567040833,-2.8698453696105037,FB,1167,W,-1,-1,-2.6591781567040833,-3.129896968233072,-3.129896968233072
F,W,-1.667171616291775,-2.0910920586713178,FW,1168,W,-1,-1,-1.667171616291775,-2.3511436572938855,-2.3511436572938855
M,W,-0.2967436248114618,-0.1959165528733886,MW,1169,W,-1,-1,-3.256634896121142,-7.801649107502453,-0.8144778011854436
F,B,-2.2048733559191533,-2.4067131345821444,FB,1170,W,-1,-1,-2.2048733559191533,-2.6667647332047126,-2.6667647332047126
M,B,-0.956111545496413,-0.945801547093212,MB,1171,W,-1,-1,-3.916002816806093,-8.551534101722277,-1.564362795405267
F,W,-1.7640884601370193,-1.6900110474833447,FW,1172,W,-1,-1,-1.7640884601370193,-1.9500626461059127,-1.9500626461059127
F,W,-5.18759713586322,-4.391206905338106,FW,1173,B,-1,-1,-5.18759713586322,-4.391206905338106,-4.391206905338106
F,W,-3.9534217849137994,-3.512719512850885,FW,1174,B,-1,-1,-3.9534217849137994,-3.512719512850885,-3.512719512850885
M,W,0.06287792368880672,-0.04065416821457599,MW,1175,W,-1,-1,-2.8970133476208737,-7.646386722843641,-0.659215416526631
M,W,-0.1491109057357796,-0.08711901983259163,MW,1176,W,-1,-1,-3.10900217704546,-7.692851574461656,-0.7056802681446466
F,B,-4.2448598774124235,-4.275478921309076,FB,1177,B,-1,-1,-4.2448598774124235,-4.275478921309076,-4.275478921309076
F,W,-2.48271619175176,-2.2155497021376385,FW,1178,W,-1,-1,-2.48271619175176,-2.4756013007602062,-2.4756013007602062
M,B,0.7312091781267531,0.14134253861897794,MB,1179,W,-1,-1,-2.228682093182927,-7.464390016010087,-0.477218709693077
F,W,-1.853997624405521,-1.6768023059408053,FW,1180,W,-1,-1,-1.853997624405521,-1.9368539045633733,-1.9368539045633733
M,W,-0.6395849520261128,-0.3708161218145404,MW,1181,B,-1,-1,-3.599476223335793,-7.738624389408536,-0.7514530830915263
F,W,-3.2923987891555937,-2.882134343574018,FW,1182,B,-1,-1,-3.2923987891555937,-2.882134343574018,-2.882134343574018
M,W,-0.4649235889027306,-0.42075971160196335,MW,1183,W,-1,-1,-3.424814860212411,-8.026492266231028,-1.0393209599140183
M,B,-0.3163075436565425,-0.6066842324221149,MB,1184,B,-1,-1,-3.276198814966223,-7.974492500016111,-0.9873211936991009
M,W,0.5459089178633945,0.6538303947725457,MW,1185,B,-1,-1,-2.413982353446286,-6.7139778728214505,0.27319343349555975
