G,R,X,Y,GR,UID,WrongR,qw,qb,X_count,Y_count,Y_count_resolve
M,W,-0.9904976461184362,-1.0263462644216623,MW,998,W,-1,-1,-4.05875581163712,-9.18507311314967,-1.6331890324014546
M,W,0.19592838276640767,0.15973379396377646,MW,999,B,-1,-1,-2.8723297827522756,-7.759183866263591,-0.2072997855153746
F,W,-1.823278261062509,-2.085977621568736,FW,1000,B,-1,-1,-1.823278261062509,-2.085977621568736,-2.085977621568736
M,W,-1.2541950553552728,-1.0931555950122531,MW,1001,B,-1,-1,-4.322453220873956,-9.01207325523962,-1.4601891744914042
M,B,1.6362893730536974,1.006662719167326,MB,1002,B,-1,-1,-1.431968792464986,-6.912254941060041,0.639629139688175
M,W,0.7576773567706473,0.4004778221965186,MW,1003,B,-1,-1,-2.310580808748036,-7.518439838030849,0.03344424271736757
M,W,-0.3067732883981255,-0.2537934887071521,MW,1004,W,-1,-1,-3.375031453916809,-8.412520337435161,-0.8606362566869443
M,W,0.9253474852799496,0.8342870912703086,MW,1005,B,-1,-1,-2.142910680238734,-7.084630568957059,0.4672535117911576
M,W,-1.989200145531306,-1.71525719742574,MW,1006,W,-1,-1,-5.05745831104999,-9.873984046153748,-2.322099965405532
F,B,-3.898810130469911,-3.69928137941688,FB,1007,B,-1,-1,-3.898810130469911,-3.69928137941688,-3.69928137941688
M,W,-0.11050780251169044,-0.1525788461538739,MW,1008,W,-1,-1,-3.178765968030374,-8.311305694881883,-0.759421614133666
M,W,-0.10235093669949596,0.02401878684520416,MW,1009,B,-1,-1,-3.1706091022181795,-7.8948988733821635,-0.3430147926339469
F,W,-4.552966891051469,-3.9799953391338474,FW,1010,B,-1,-1,-4.552966891051469,-3.9799953391338474,-3.9799953391338474
F,W,-2.9241519315833617,-3.095033194329773,FW,1011,B,-1,-1,-2.9241519315833617,-3.095033194329773,-3.095033194329773
M,W,-1.1094434378803453,-0.8105239998284052,MW,1012,B,-1,-1,-4.177701603399028,-8.729441660055773,-1.1775575793075563
M,B,-0.943229296728768,-0.986299965078588,MB,1013,B,-1,-1,-4.011487462247452,-8.905217625305955,-1.353333544557739
F,W,-3.7793816338840114,-3.5014004209034617,FW,1014,B,-1,-1,-3.7793816338840114,-3.5014004209034617,-3.5014004209034617
M,B,-0.16118078122632504,-0.40365305052517386,MB,1015,W,-1,-1,-3.229438946745008,-8.562379899253182,-1.0104958185049662
M,W,0.5840408140303407,0.4531209442336733,MW,1016,B,-1,-1,-2.4842173514883426,-7.465796715993694,0.08608736475452222
M,W,-0.3553403968009741,-0.2438129137967076,MW,1017,B,-1,-1,-3.4235985623196576,-8.162730574024074,-0.6108464932758586
M,B,-0.3843186804925306,-0.4436302821461491,MB,1018,W,-1,-1,-3.452576846011214,-8.602357130874157,-1.0504730501259414
M,W,-0.09676235176432127,-0.0054975174215798756,MW,1019,B,-1,-1,-3.1650205172830046,-7.924415177648948,-0.37253109690073094
M,W,-0.4804275666457431,-0.3880190202575055,MW,1020,W,-1,-1,-3.5486857321644263,-8.546745868985514,-0.9948617882372977
F,W,-3.197188208789268,-2.946845847201107,FW,1021,B,-1,-1,-3.197188208789268,-2.946845847201107,-2.946845847201107
M,B,-0.2138061906324692,-0.4812499156594549,MB,1022,B,-1,-1,-3.2820643561511527,-8.400167575886822,-0.848283495138606
M,B,-0.4580317010023415,-0.7676892022244461,MB,1023,W,-1,-1,-3.526289866521025,-8.926416050952454,-1.3745319702042385
M,B,1.0502657546586571,0.5531397219743348,MB,1024,W,-1,-1,-2.0179924108600265,-7.605587126753674,-0.05370304600545739
M,W,-0.9737085660468416,-0.8840467026494339,MW,1025,B,-1,-1,-4.041966731565525,-8.802964362876802,-1.251080282128585
M,W,-0.12956993395211985,-0.0648201030795866,MW,1026,B,-1,-1,-3.197828099470803,-7.983737763306954,-0.4318536825587377
M,B,-0.4431844819684318,-0.7487758498598545,MB,1027,W,-1,-1,-3.511442647487115,-8.907502698587862,-1.3556186178396468
M,W,1.1684704926094291,0.959803783139748,MW,1028,B,-1,-1,-1.8997876729092542,-6.95911387708762,0.592770203660597
M,B,-0.0438005583467448,-0.1555062887320828,MB,1029,B,-1,-1,-3.1120587238654283,-8.074423948959451,-0.5225398682112339
F,B,-2.7384889335678113,-2.686741514131111,FB,1030,W,-1,-1,-2.7384889335678113,-2.932509520359644,-2.932509520359644
F,W,-2.5838146219815505,-2.2953715068532206,FW,1031,B,-1,-1,-2.5838146219815505,-2.2953715068532206,-2.2953715068532206
F,W,-3.432261965058117,-3.1388827244769986,FW,1032,W,-1,-1,-3.432261965058117,-3.3846507307055314,-3.3846507307055314
F,B,-1.806774996373406,-1.913724427536374,FB,1033,B,-1,-1,-1.806774996373406,-1.913724427536374,-1.913724427536374
F,B,-3.8237757268369945,-3.646306531032024,FB,1034,B,-1,-1,-3.8237757268369945,-3.646306531032024,-3.646306531032024
F,W,-2.947105310437674,-2.670915335596355,FW,1035,B,-1,-1,-2.947105310437674,-2.670915335596355,-2.670915335596355
M,W,-0.5052994898775074,-0.32838062428595777,MW,1036,B,-1,-1,-3.5735576553961907,-8.247298284513326,-0.6954142037651088
M,W,-0.8291603330761607,-0.6091080777093448,MW,1037,W,-1,-1,-3.897418498594844,-8.767834926437354,-1.215950845689137
F,B,-2.0875838516097946,-2.3210245276141848,FB,1038,B,-1,-1,-2.0875838516097946,-2.3210245276141848,-2.3210245276141848
M,W,-0.4933743131943608,-0.5065203683061574,MW,1039,B,-1,-1,-3.5616324787130442,-8.425438028533526,-0.8735539477853085
M,W,-0.2624725771290643,-0.20304697684602246,MW,1040,B,-1,-1,-3.3307307426477477,-8.12196463707339,-0.5700805563251735
M,W,0.5788025620968664,0.315862475535716,MW,1041,B,-1,-1,-2.489455603421817,-7.603055184691652,-0.05117110394343505
F,B,-3.647996486107648,-3.312991018035841,FB,1042,W,-1,-1,-3.647996486107648,-3.558759024264374,-3.558759024264374
F,B,-2.5084735869303456,-2.6218981432836994,FB,1043,W,-1,-1,-2.5084735869303456,-2.8676661495122326,-2.8676661495122326
F,B,-2.220249794285611,-2.5580772535666756,FB,1044,W,-1,-1,-2.220249794285611,-2.8038452597952084,-2.8038452597952084
M,B,-0.3073905410358241,-0.632999925865568,MB,1045,B,-1,-1,-3.3756487065545073,-8.551917586092936,-1.0000335053447191
M,W,-1.948480267248666,-1.658319968428743,MW,1046,B,-1,-1,-5.016738432767349,-9.57723762865611,-2.025353547907894
M,W,-0.3546002776843597,-0.18676230072871425,MW,1047,W,-1,-1,-3.422858443203043,-8.345489149456723,-0.7936050687085064
F,W,-2.7730948545088294,-2.686186438969492,FW,1048,W,-1,-1,-2.7730948545088294,-2.9319544451980253,-2.9319544451980253
M,B,-0.6725647570081972,-0.7084996509455266,MB,1049,B,-1,-1,-3.7408229225268803,-8.627417311172895,-1.0755332304246776
M,W,0.5139595382348484,0.4094267345060945,MW,1050,B,-1,-1,-2.554298627283835,-7.5094909257212725,0.04239315502694346
M,W,0.6212107991510898,0.6408447501995912,MW,1051,B,-1,-1,-2.4470473663675936,-7.278072910027777,0.27381117072044014
M,B,0.7547959842978227,0.5011049468364421,MB,1052,W,-1,-1,-2.313462181220861,-7.6576219018915666,-0.10573782114335006
M,W,0.1349654945637855,-0.10979731732267294,MW,1053,B,-1,-1,-2.9332926709548977,-8.02871497755004,-0.476830896801824
F,W,-1.884168269283155,-1.9289151962921551,FW,1054,B,-1,-1,-1.884168269283155,-1.9289151962921551,-1.9289151962921551
M,B,-1.1895969347122637,-1.224766022990188,MB,1055,B,-1,-1,-4.257855100230947,-9.143683683217555,-1.591799602469339
M,B,-0.013658087675226091,-0.39010376775220623,MB,1056,B,-1,-1,-3.0819162531939095,-8.309021427979573,-0.7571373472313573
M,W,0.6480970999352923,0.5661811708009237,MW,1057,W,-1,-1,-2.420161065583391,-7.592545677927085,-0.040661597178868525
M,W,-0.11670029821711142,-0.1379186671518909,MW,1058,W,-1,-1,-3.1849584637357946,-8.296645515879899,-0.7447614351316831
M,W,1.3576803399453907,1.2231795911019057,MW,1059,W,-1,-1,-1.7105778255732926,-6.935547257626103,0.6163368231221135
M,W,-0.0562892732884016,0.035415324872294165,MW,1060,W,-1,-1,-3.124547438807085,-8.123311523855714,-0.571427443107498
M,W,-0.2659396400862327,-0.18828977691464865,MW,1061,W,-1,-1,-3.334197805604916,-8.347016625642658,-0.7951325448944409
M,B,-1.0446246720464458,-1.0816929490991858,MB,1062,W,-1,-1,-4.112882837565129,-9.240419797827194,-1.6885357170789779
M,B,-0.3477344991371118,-0.7744975912221821,MB,1063,W,-1,-1,-3.415992664655795,-8.933224439950191,-1.3813403592019742
M,W,-0.08743298470603646,-0.0707009854274049,MW,1064,B,-1,-1,-3.15569115022472,-7.989618645654772,-0.43773456490655593
M,W,-0.19800789926462012,-0.22985417303073066,MW,1065,B,-1,-1,-3.2662660647833035,-8.148771833258099,-0.5968877525098817
M,W,0.43717655866354027,0.3618267169211966,MW,1066,W,-1,-1,-2.631081606855143,-7.796900131806812,-0.24501605105859559
M,W,0.017201718693844462,0.03938778864759495,MW,1067,B,-1,-1,-3.051056446824839,-7.879529871579773,-0.3276457908315561
M,W,0.6270458792093232,0.434445894830676,MW,1068,B,-1,-1,-2.4412122863093604,-7.484471765396691,0.06741231535152498
F,B,-4.621156190248012,-4.224735072344978,FB,1069,W,-1,-1,-4.621156190248012,-4.470503078573511,-4.470503078573511
F,W,-1.4394698896648703,-1.4194473106949577,FW,1070,W,-1,-1,-1.4394698896648703,-1.6652153169234907,-1.6652153169234907
M,B,-0.005449930487467382,-0.4418982227057385,MB,1071,B,-1,-1,-3.073708096006151,-8.360815882933107,-0.8089318021848895
M,B,0.08024578150234755,-0.21341091671518064,MB,1072,W,-1,-1,-2.988012384016336,-8.372137765443188,-0.8202536846949728
F,W,-4.614101424433903,-4.069975149282405,FW,1073,W,-1,-1,-4.614101424433903,-4.315743155510938,-4.315743155510938
M,W,-0.7622535290410974,-0.7091779827647458,MW,1074,B,-1,-1,-3.830511694559781,-8.628095642992113,-1.0762115622438968
F,W,-2.021773462156335,-1.888275640764854,FW,1075,B,-1,-1,-2.021773462156335,-1.888275640764854,-1.888275640764854
M,B,0.9631183073347614,0.5402411406156555,MB,1076,W,-1,-1,-2.105139858183922,-7.618485708112353,-0.06660162736413666
M,W,0.4933780718827699,0.3685574637773313,MW,1077,W,-1,-1,-2.5748800936359135,-7.790169384950677,-0.2382853042024609
M,W,0.6973621573457277,0.5785102740410248,MW,1078,W,-1,-1,-2.3708960081729558,-7.580216574686983,-0.028332493938767356
M,B,0.5153938427852949,0.055474049828914296,MB,1079,W,-1,-1,-2.5528643227333885,-8.103252798899094,-0.551368718150878
M,W,-0.6186798508311019,-0.5837854789366275,MW,1080,B,-1,-1,-3.686938016349785,-8.502703139163994,-0.9508190584157785
M,W,1.0714448092803708,0.8848708796154121,MW,1081,B,-1,-1,-1.9968133562383126,-7.0340467806119555,0.5178373001362611
F,W,-5.010811288253538,-4.453916833097829,FW,1082,B,-1,-1,-5.010811288253538,-4.453916833097829,-4.453916833097829
M,B,0.6067401827959601,0.3166514324531495,MB,1083,B,-1,-1,-2.4615179827227234,-7.602266227774218,-0.05038214702600158
F,W,-3.7104270801774986,-3.2389393919132217,FW,1084,B,-1,-1,-3.7104270801774986,-3.2389393919132217,-3.2389393919132217
M,B,0.4078162352803155,-0.02283128472345369,MB,1085,B,-1,-1,-2.6604419302383677,-7.941748944950821,-0.38986486420260474
M,B,-0.34672539342670383,-0.4686538484853747,MB,1086,W,-1,-1,-3.414983558945387,-8.627380697213383,-1.075496616465167
M,B,0.7247618523293526,0.35751627281787113,MB,1087,W,-1,-1,-2.3434963131893305,-7.801210575910138,-0.24932649516192107
M,W,-0.6724414150239181,-0.5411647611544526,MW,1088,W,-1,-1,-3.7406995805426013,-8.69989160988246,-1.1480075291342446
M,B,0.38209482900861097,0.07023593580106846,MB,1089,W,-1,-1,-2.6861633365100723,-8.08849091292694,-0.5366068321787237
M,B,-0.6952337014018792,-0.6856041853406829,MB,1090,W,-1,-1,-3.7634918669205626,-8.844331034068691,-1.292446953320475
F,B,-3.458687865624192,-3.3851201509890103,FB,1091,B,-1,-1,-3.458687865624192,-3.3851201509890103,-3.3851201509890103
M,B,1.0532996922765658,0.6380714512936193,MB,1092,B,-1,-1,-2.0149584732421175,-7.280846208933748,0.27103787181446826
M,W,0.29470610371250583,0.3033393937523321,MW,1093,B,-1,-1,-2.7735520618061775,-7.615578266475035,-0.06369418572681895
M,B,0.5696276594505493,0.16697150044477296,MB,1094,B,-1,-1,-2.498630506068134,-7.7519461597825945,-0.2000620790343781
M,W,-0.1608525602837799,-0.10807952209739516,MW,1095,B,-1,-1,-3.2291107258024634,-8.026997182324763,-0.4751131015765462
M,W,0.6980471836113091,0.5085133956377409,MW,1096,W,-1,-1,-2.3702109819073742,-7.6502134530902675,-0.0983293723420513
M,W,0.1983763435167524,0.19266895629822287,MW,1097,B,-1,-1,-2.869881822001931,-7.726248703929144,-0.17436462318092819
M,B,0.4382170305430009,0.1893447058659884,MB,1098,W,-1,-1,-2.6300411349756825,-7.96938214286202,-0.4174980621138038
F,B,-4.352716150324587,-4.0921673313943865,FB,1099,B,-1,-1,-4.352716150324587,-4.0921673313943865,-4.0921673313943865
M,B,-0.8952164638102533,-0.9325728495313492,MB,1100,B,-1,-1,-3.9634746293289367,-8.851490509758717,-1.2996064290105003
M,W,0.6238257556698661,0.6633096554153622,MW,1101,W,-1,-1,-2.444432409848817,-7.4954171933126466,0.056466887435570046
M,W,-0.5443812586589366,-0.502709883859418,MW,1102,W,-1,-1,-3.61263942417762,-8.661436732587426,-1.10955265183921
F,W,-1.788485466677,-1.6699702310018776,FW,1103,B,-1,-1,-1.788485466677,-1.6699702310018776,-1.6699702310018776
M,B,-0.975665160504362,-1.0081854996571733,MB,1104,B,-1,-1,-4.043923326023045,-8.92710315988454,-1.3752190791363244
M,B,0.3838437747583364,0.05530633218124004,MB,1105,B,-1,-1,-2.684414390760347,-7.863611328046128,-0.311727247297911
M,B,-0.11420196088969492,-0.21196106043394372,MB,1106,B,-1,-1,-3.1824601264083783,-8.130878720661311,-0.5789946399130947
M,B,0.6701981169760617,0.41069173669668346,MB,1107,W,-1,-1,-2.3980600485426216,-7.748035112031325,-0.19615103128310873
F,B,-3.503978952179652,-3.257097725438836,FB,1108,W,-1,-1,-3.503978952179652,-3.5028657316673693,-3.5028657316673693
F,W,-4.453469406197868,-3.96710230066894,FW,1109,B,-1,-1,-4.453469406197868,-3.96710230066894,-3.96710230066894
M,W,0.35808449590695113,0.3388584472181545,MW,1110,W,-1,-1,-2.7101736696117324,-7.819868401509854,-0.2679843207616377
F,B,-3.046142140556977,-2.9581191848630235,FB,1111,W,-1,-1,-3.046142140556977,-3.2038871910915567,-3.2038871910915567
F,B,-2.8745924689073097,-2.8956562928022236,FB,1112,B,-1,-1,-2.8745924689073097,-2.8956562928022236,-2.8956562928022236
M,W,0.7059848361640068,0.6276923315362992,MW,1113,W,-1,-1,-2.3622733293546765,-7.531034517191709,0.020849563556507023
M,W,-0.4212405742034166,-0.5200033820695366,MW,1114,B,-1,-1,-3.4894987397221,-8.438921042296904,-0.8870369615486876
F,W,-2.9145677642451515,-2.641561334704562,FW,1115,W,-1,-1,-2.9145677642451515,-2.8873293409330953,-2.8873293409330953
M,B,-0.06676687024043299,-0.5086185529329754,MB,1116,W,-1,-1,-3.1350250357591163,-8.667345401660985,-1.1154613209127677
F,W,-3.14171157894854,-2.8630922561791183,FW,1117,W,-1,-1,-3.14171157894854,-3.108860262407651,-3.108860262407651
F,B,-4.534027031667353,-4.4627796549652405,FB,1118,W,-1,-1,-4.534027031667353,-4.708547661193774,-4.708547661193774
M,B,-0.8524552389529589,-0.7933553996975101,MB,1119,W,-1,-1,-3.920713404471642,-8.95208224842552,-1.4001981676773023
M,B,0.28721010485032944,-0.12011421331358095,MB,1120,B,-1,-1,-2.781048060668354,-8.039031873540948,-0.487147792792732
M,B,1.1231720619846697,0.5432319932257572,MB,1121,W,-1,-1,-1.9450861035340137,-7.615494855502251,-0.06361077475403498
M,W,0.4893217587125615,0.3129078210219953,MW,1122,B,-1,-1,-2.578936406806122,-7.606009839205372,-0.054125758457155726
M,W,-0.13179169417407788,-0.134439996664088,MW,1123,W,-1,-1,-3.2000498596927613,-8.293166845392097,-0.7412827646438802
M,W,-0.19202060387965064,-0.2568273997726279,MW,1124,B,-1,-1,-3.260278769398334,-8.175745059999995,-0.623860979251779
M,W,-0.5943719437844399,-0.42405563695419296,MW,1125,B,-1,-1,-3.662630109303123,-8.34297329718156,-0.7910892164333441
M,B,0.05781021379884806,-0.13470536788417484,MB,1126,W,-1,-1,-3.0104479517198355,-8.293432216612183,-0.7415481358639671
M,B,-0.7405897452411924,-0.7535737922112932,MB,1127,W,-1,-1,-3.8088479107598756,-8.912300640939302,-1.3604165601910854
M,W,-0.4732214970021705,-0.3956568107788892,MW,1128,W,-1,-1,-3.541479662520854,-8.554383659506898,-1.0024995787586815
M,B,0.09014587393804532,-0.048235896072947836,MB,1129,B,-1,-1,-2.978112291580638,-7.967153556300315,-0.41526947555209887
M,W,0.09551914849147593,0.08014363382180516,MW,1130,W,-1,-1,-2.9727390170272074,-8.078583214906203,-0.5266991341579871
M,B,0.7660824489352126,0.20561615317699186,MB,1131,B,-1,-1,-2.302175716583471,-7.713301507050375,-0.1614174263021592
M,B,-0.2383393734126099,-0.2894887745330376,MB,1132,W,-1,-1,-3.3065975389312934,-8.448215623261046,-0.8963315425128298
F,B,-3.6070122763250425,-3.4778798845834755,FB,1133,B,-1,-1,-3.6070122763250425,-3.4778798845834755,-3.4778798845834755
M,B,0.4196796957933281,0.13595719991101862,MB,1134,B,-1,-1,-2.648578469725355,-7.782960460316349,-0.23107637956813243
M,B,-0.42511045309884704,-0.5881503471256118,MB,1135,B,-1,-1,-3.4933686186175303,-8.507068007352979,-0.9551839266047628
F,W,-2.6049125393811634,-2.692681951066184,FW,1136,W,-1,-1,-2.6049125393811634,-2.9384499572947167,-2.9384499572947167
M,W,0.6326852882575082,0.4163403124370562,MW,1137,W,-1,-1,-2.4355728772611753,-7.742386536290953,-0.19050245554273598
F,W,-2.454815368671948,-2.3532858354014743,FW,1138,W,-1,-1,-2.454815368671948,-2.599053841630007,-2.599053841630007
F,W,-3.677647347888964,-3.300600409762964,FW,1139,W,-1,-1,-3.677647347888964,-3.5463684159914974,-3.5463684159914974
M,B,-0.4083453093628789,-0.4297568178362405,MB,1140,B,-1,-1,-3.4766034748815624,-8.348674478063607,-0.7967903973153916
M,W,0.01464896714644198,0.10427950937239434,MW,1141,B,-1,-1,-3.0536091983722415,-7.814638150854973,-0.2627540701067567
M,W,0.6174856096638489,0.5647068196612501,MW,1142,W,-1,-1,-2.4507725558548343,-7.594020029066758,-0.04213594831854206
M,B,-0.36135834276927614,-0.6888623866922081,MB,1143,W,-1,-1,-3.4296165082879595,-8.847589235420216,-1.2957051546720004
M,B,-0.3267566153997604,-0.5001216834187124,MB,1144,W,-1,-1,-3.395014780918444,-8.65884853214672,-1.1069644513985046
F,W,-3.6205934890354197,-3.2058292739075016,FW,1145,W,-1,-1,-3.6205934890354197,-3.451597280136035,-3.451597280136035
M,W,0.5979766178668608,0.415048109939976,MW,1146,B,-1,-1,-2.4702815476518225,-7.5038695502873916,0.048014530460824933
M,B,0.0066943554193511345,-0.023269323913862768,MB,1147,B,-1,-1,-3.061563810099332,-7.94218698414123,-0.3903029033930138
F,W,-2.41892367022288,-2.4934963537600634,FW,1148,W,-1,-1,-2.41892367022288,-2.7392643599885966,-2.7392643599885966
M,B,-0.2804222735157059,-0.4902054168574356,MB,1149,B,-1,-1,-3.348680439034389,-8.409123077084804,-0.8572389963365867
M,B,-0.06991621332509486,-0.4325229430290802,MB,1150,B,-1,-1,-3.1381743788437784,-8.351440603256448,-0.7995565225082313
F,B,-1.992431747913812,-2.1509035449284424,FB,1151,W,-1,-1,-1.992431747913812,-2.3966715511569756,-2.3966715511569756
M,B,-0.32434218675836834,-0.4425549797112362,MB,1152,B,-1,-1,-3.392600352277052,-8.361472639938604,-0.8095885591903873
M,W,0.30752492801121883,0.15582046858145088,MW,1153,B,-1,-1,-2.7607332375074645,-7.763097191645916,-0.21121311089770017
F,W,-2.1538303190989305,-1.9910286838872129,FW,1154,B,-1,-1,-2.1538303190989305,-1.9910286838872129,-1.9910286838872129
F,B,-2.11322733411762,-2.216957348418373,FB,1155,W,-1,-1,-2.11322733411762,-2.4627253546469063,-2.4627253546469063
F,B,-1.2040044295794978,-1.7589864681270486,FB,1156,W,-1,-1,-1.2040044295794978,-2.0047544743555816,-2.0047544743555816
F,W,-1.213375621136211,-1.322127754392363,FW,1157,B,-1,-1,-1.213375621136211,-1.322127754392363,-1.322127754392363
F,W,-1.9438322954298612,-1.8667126368594424,FW,1158,W,-1,-1,-1.9438322954298612,-2.1124806430879755,-2.1124806430879755
F,W,-1.7707618751500245,-1.722199698806072,FW,1159,B,-1,-1,-1.7707618751500245,-1.722199698806072,-1.722199698806072
M,B,2.265770821053128,1.5974570506096142,MB,1160,W,-1,-1,-0.8024873444655554,-6.561269798118395,0.990614282629822
M,B,0.1003108942050664,-0.0976670787713461,MB,1161,B,-1,-1,-2.967947271313617,-8.016584738998713,-0.46470065825049717
M,W,0.7587730549175813,0.8618953310636301,MW,1162,B,-1,-1,-2.309485110601102,-7.057022329163737,0.4948617515844791
F,B,-3.5806504424633907,-3.244965429162721,FB,1163,W,-1,-1,-3.5806504424633907,-3.4907334353912542,-3.4907334353912542
F,W,-2.7035111269131096,-2.5330163794748253,FW,1164,W,-1,-1,-2.7035111269131096,-2.778784385703358,-2.778784385703358
F,W,-4.899214076405045,-4.13905122038473,FW,1165,W,-1,-1,-4.899214076405045,-4.3848192266132635,-4.3848192266132635
F,W,-4.686261621083762,-4.128089039937213,FW,1166,B,-1,-1,-4.686261621083762,-4.128089039937213,-4.128089039937213
M,W,-0.5433742056275545,-0.3375909684364502,MW,1167,B,-1,-1,-3.611632371146238,-8.256508628663818,-0.7046245479156013
M,W,-0.15098998616391854,-0.0897119830884844,MW,1168,B,-1,-1,-3.219248151682602,-8.008629643315851,-0.45674556256763543
F,W,-2.7510872699888287,-2.2504195213622054,FW,1169,B,-1,-1,-2.7510872699888287,-2.2504195213622054,-2.2504195213622054
M,W,-0.3307442715834696,-0.12770271164833016,MW,1170,B,-1,-1,-3.399002437102153,-8.046620371875697,-0.4947362911274812
F,B,-3.2008362939620456,-3.1990866014234456,FB,1171,W,-1,-1,-3.2008362939620456,-3.444854607651979,-3.444854607651979
M,B,-0.7528256252997578,-0.9151258909725656,MB,1172,B,-1,-1,-3.821083790818441,-8.834043551199933,-1.2821594704517167
F,B,-2.7045355182456,-2.5504608787979732,FB,1173,W,-1,-1,-2.7045355182456,-2.7962288850265065,-2.7962288850265065
M,W,-0.3397981823623447,-0.306750274010627,MW,1174,B,-1,-1,-3.408056347881028,-8.225667934237995,-0.673783853489778
F,B,-3.365743150258704,-3.3505494948803727,FB,1175,B,-1,-1,-3.365743150258704,-3.3505494948803727,-3.3505494948803727
F,B,-2.3758456489880646,-2.450890064479271,FB,1176,W,-1,-1,-2.3758456489880646,-2.6966580707078043,-2.6966580707078043
F,W,-3.5364450141188506,-3.07736637548528,FW,1177,B,-1,-1,-3.5364450141188506,-3.07736637548528,-3.07736637548528
F,W,-2.3257399516449766,-2.455376835939793,FW,1178,B,-1,-1,-2.3257399516449766,-2.455376835939793,-2.455376835939793
M,B,-0.04405112895517999,-0.6205282773896044,MB,1179,W,-1,-1,-3.1123092944738633,-8.779255126117613,-1.2273710453693965
M,W,-0.2562655047281594,-0.11193222560074144,MW,1180,B,-1,-1,-3.3245236702468426,-8.03084988582811,-0.4789658050798925
F,B,-4.374535411648476,-4.108794480692733,FB,1181,B,-1,-1,-4.374535411648476,-4.108794480692733,-4.108794480692733
M,W,-0.2728602271833315,-0.13964764755961606,MW,1182,W,-1,-1,-3.3411183927020147,-8.298374496287625,-0.7464904155394083
M,W,1.1910614796611263,0.9976549945623492,MW,1183,B,-1,-1,-1.877196685857557,-6.921262665665019,0.6306214150831981
F,B,-5.429097417066621,-4.993453646916112,FB,1184,B,-1,-1,-5.429097417066621,-4.993453646916112,-4.993453646916112
M,B,-0.8321079923301606,-0.6930749149315356,MB,1185,B,-1,-1,-3.900366157848844,-8.611992575158903,-1.0601084944106867
F,B,-4.759676678254587,-4.438300961944038,FB,1186,W,-1,-1,-4.759676678254587,-4.684068968172571,-4.684068968172571
F,B,-1.8918409420202809,-2.0064287817896957,FB,1187,B,-1,-1,-1.8918409420202809,-2.0064287817896957,-2.0064287817896957
M,B,0.6801081770588214,0.3424867121137289,MB,1188,B,-1,-1,-2.388149988459862,-7.5764309481136385,-0.024546867365422165
F,W,-3.296622633862405,-2.977521756033316,FW,1189,W,-1,-1,-3.296622633862405,-3.2232897622618486,-3.2232897622618486
M,W,-1.0729406497900869,-0.8068635486731354,MW,1190,W,-1,-1,-4.14119881530877,-8.965590397401144,-1.4137063166529276
M,W,-0.4660678182705709,-0.6005693031010542,MW,1191,W,-1,-1,-3.5343259837892544,-8.759296151829062,-1.2074120710808462
M,W,0.1723843778598824,0.2091934561937188,MW,1192,B,-1,-1,-2.8958737876588008,-7.709724204033648,-0.15784012328543226
M,W,0.6122831888702999,0.4191502389501698,MW,1193,B,-1,-1,-2.4559749766483834,-7.499767421277197,0.052116659471018734
M,B,0.04360522773299251,-0.3710838740086203,MB,1194,B,-1,-1,-3.024652937785691,-8.290001534235987,-0.7381174534877714
M,W,0.9096977924928268,0.7752163592952779,MW,1195,W,-1,-1,-2.1585603730258565,-7.383510489432731,0.16837359131548568
F,W,-4.108821079720782,-3.6634629042148377,FW,1196,B,-1,-1,-4.108821079720782,-3.6634629042148377,-3.6634629042148377
F,B,-1.911857563468004,-1.9472944255685596,FB,1197,B,-1,-1,-1.911857563468004,-1.9472944255685596,-1.9472944255685596
M,W,0.2469175142057567,0.3341398809431001,MW,1198,B,-1,-1,-2.8213406513129264,-7.584777779284267,-0.03289369853605095
M,W,-0.6025973505802628,-0.5487587629608452,MW,1199,B,-1,-1,-3.6708555160989462,-8.467676423188212,-0.9157923424399963
M,B,0.0043024932546493885,-0.14249367156814946,MB,1200,B,-1,-1,-3.0639556722640338,-8.061411331795517,-0.5095272510473006
F,W,-3.0585699458999973,-2.8206181935078423,FW,1201,W,-1,-1,-3.0585699458999973,-3.0663861997363755,-3.0663861997363755
M,B,0.4206999125868581,0.1251948068999612,MB,1202,W,-1,-1,-2.6475582529318253,-8.033532041828048,-0.481647961079831
M,B,0.5227136904678503,0.39132335177327066,MB,1203,B,-1,-1,-2.545544475050833,-7.527594308454097,0.024289772294119605
F,W,-3.786115934172234,-3.463991688818288,FW,1204,B,-1,-1,-3.786115934172234,-3.463991688818288,-3.463991688818288
F,W,-1.3580460491562416,-1.6057355524617833,FW,1205,B,-1,-1,-1.3580460491562416,-1.6057355524617833,-1.6057355524617833
F,W,-3.3596227401654244,-3.0955232396063352,FW,1206,W,-1,-1,-3.3596227401654244,-3.341291245834868,-3.341291245834868
M,B,-0.09224772501226804,-0.3855065868829791,MB,1207,W,-1,-1,-3.1605058905309513,-8.544233435610987,-0.9923493548627713
M,W,-0.4942544270349609,-0.3288853293809757,MW,1208,W,-1,-1,-3.5625125925536443,-8.487612178108984,-0.9357280973607679
M,W,-0.5604855589797738,-0.4329147838436058,MW,1209,W,-1,-1,-3.6287437244984573,-8.591641632571614,-1.039757551823398
M,B,0.18921801272256847,-0.12217626760427985,MB,1210,W,-1,-1,-2.8790401527961147,-8.280903116332288,-0.729019035584072
